date;city;Pandemic_severity_index
22/06/2020;Joaçaba;2
23/06/2020;Florianópolis;3
23/06/2020;Itajaí;4
23/06/2020;Chapecó;3
23/06/2020;Lages;2
23/06/2020;Caçador;3
23/06/2020;Araranguá;3
23/06/2020;Indaial;3
23/06/2020;Xanxerê;3
23/06/2020;São Miguel do Oeste;2
23/06/2020;Laguna;3
23/06/2020;Curitibanos;3
23/06/2020;Rio Negrinho;2
23/06/2020;Campos Novos;3
23/06/2020;Itapoá;3
23/06/2020;Joaçaba;3
24/06/2020;Florianópolis;3
24/06/2020;Itajaí;4
24/06/2020;Chapecó;3
24/06/2020;Lages;2
24/06/2020;Caçador;3
24/06/2020;Araranguá;3
24/06/2020;Indaial;3
24/06/2020;Xanxerê;3
24/06/2020;São Miguel do Oeste;2
24/06/2020;Laguna;3
24/06/2020;Curitibanos;3
24/06/2020;Rio Negrinho;2
24/06/2020;Campos Novos;3
24/06/2020;Itapoá;3
24/06/2020;Joaçaba;3
25/06/2020;Florianópolis;3
25/06/2020;Itajaí;4
25/06/2020;Chapecó;3
25/06/2020;Lages;2
25/06/2020;Caçador;3
25/06/2020;Araranguá;3
25/06/2020;Indaial;3
25/06/2020;Xanxerê;3
25/06/2020;São Miguel do Oeste;2
25/06/2020;Laguna;3
25/06/2020;Curitibanos;3
25/06/2020;Rio Negrinho;2
25/06/2020;Campos Novos;3
25/06/2020;Itapoá;3
25/06/2020;Joaçaba;3
26/06/2020;Florianópolis;3
26/06/2020;Itajaí;4
26/06/2020;Chapecó;3
26/06/2020;Lages;2
26/06/2020;Caçador;3
26/06/2020;Araranguá;3
26/06/2020;Indaial;3
26/06/2020;Xanxerê;3
26/06/2020;São Miguel do Oeste;2
26/06/2020;Laguna;3
26/06/2020;Curitibanos;3
26/06/2020;Rio Negrinho;2
26/06/2020;Campos Novos;3
26/06/2020;Itapoá;3
26/06/2020;Joaçaba;3
27/06/2020;Florianópolis;3
27/06/2020;Itajaí;4
27/06/2020;Chapecó;3
27/06/2020;Lages;2
27/06/2020;Caçador;3
27/06/2020;Araranguá;3
27/06/2020;Indaial;3
27/06/2020;Xanxerê;3
27/06/2020;São Miguel do Oeste;2
27/06/2020;Laguna;3
27/06/2020;Curitibanos;3
27/06/2020;Rio Negrinho;2
27/06/2020;Campos Novos;3
27/06/2020;Itapoá;3
27/06/2020;Joaçaba;3
28/06/2020;Florianópolis;3
28/06/2020;Itajaí;4
28/06/2020;Chapecó;3
28/06/2020;Lages;2
28/06/2020;Caçador;3
28/06/2020;Araranguá;3
28/06/2020;Indaial;3
28/06/2020;Xanxerê;3
28/06/2020;São Miguel do Oeste;2
28/06/2020;Laguna;3
28/06/2020;Curitibanos;3
28/06/2020;Rio Negrinho;2
28/06/2020;Campos Novos;3
28/06/2020;Itapoá;3
28/06/2020;Joaçaba;3
29/06/2020;Florianópolis;3
29/06/2020;Itajaí;4
29/06/2020;Chapecó;3
29/06/2020;Lages;2
29/06/2020;Caçador;3
29/06/2020;Araranguá;3
29/06/2020;Indaial;3
29/06/2020;Xanxerê;3
29/06/2020;São Miguel do Oeste;2
29/06/2020;Laguna;3
29/06/2020;Curitibanos;3
29/06/2020;Rio Negrinho;2
29/06/2020;Campos Novos;3
29/06/2020;Itapoá;3
29/06/2020;Joaçaba;3
30/06/2020;Florianópolis;3
30/06/2020;Itajaí;4
30/06/2020;Chapecó;3
30/06/2020;Lages;2
30/06/2020;Caçador;2
30/06/2020;Araranguá;3
30/06/2020;Indaial;3
30/06/2020;Xanxerê;3
30/06/2020;São Miguel do Oeste;3
30/06/2020;Laguna;3
30/06/2020;Curitibanos;2
30/06/2020;Rio Negrinho;3
30/06/2020;Campos Novos;3
30/06/2020;Itapoá;3
30/06/2020;Joaçaba;3
01/07/2020;Florianópolis;3
01/07/2020;Itajaí;4
01/07/2020;Chapecó;3
01/07/2020;Lages;2
01/07/2020;Caçador;2
01/07/2020;Araranguá;3
01/07/2020;Indaial;3
01/07/2020;Xanxerê;3
01/07/2020;São Miguel do Oeste;3
01/07/2020;Laguna;3
01/07/2020;Curitibanos;2
01/07/2020;Rio Negrinho;3
01/07/2020;Campos Novos;3
01/07/2020;Itapoá;3
01/07/2020;Joaçaba;3
02/07/2020;Florianópolis;3
02/07/2020;Itajaí;4
02/07/2020;Chapecó;3
02/07/2020;Lages;2
02/07/2020;Caçador;2
02/07/2020;Araranguá;3
02/07/2020;Indaial;3
02/07/2020;Xanxerê;3
02/07/2020;São Miguel do Oeste;3
02/07/2020;Laguna;3
02/07/2020;Curitibanos;2
02/07/2020;Rio Negrinho;3
02/07/2020;Campos Novos;3
02/07/2020;Itapoá;3
02/07/2020;Joaçaba;3
03/07/2020;Florianópolis;3
03/07/2020;Itajaí;4
03/07/2020;Chapecó;3
03/07/2020;Lages;2
03/07/2020;Caçador;2
03/07/2020;Araranguá;3
03/07/2020;Indaial;3
03/07/2020;Xanxerê;3
03/07/2020;São Miguel do Oeste;3
03/07/2020;Laguna;3
03/07/2020;Curitibanos;2
03/07/2020;Rio Negrinho;3
03/07/2020;Campos Novos;3
03/07/2020;Itapoá;3
03/07/2020;Joaçaba;3
04/07/2020;Florianópolis;3
04/07/2020;Itajaí;4
04/07/2020;Chapecó;3
04/07/2020;Lages;2
04/07/2020;Caçador;2
04/07/2020;Araranguá;3
04/07/2020;Indaial;3
04/07/2020;Xanxerê;3
04/07/2020;São Miguel do Oeste;3
04/07/2020;Laguna;3
04/07/2020;Curitibanos;2
04/07/2020;Rio Negrinho;3
04/07/2020;Campos Novos;3
04/07/2020;Itapoá;3
04/07/2020;Joaçaba;3
05/07/2020;Florianópolis;3
05/07/2020;Itajaí;4
05/07/2020;Chapecó;3
05/07/2020;Lages;2
05/07/2020;Caçador;2
05/07/2020;Araranguá;3
05/07/2020;Indaial;3
05/07/2020;Xanxerê;3
05/07/2020;São Miguel do Oeste;3
05/07/2020;Laguna;3
05/07/2020;Curitibanos;2
05/07/2020;Rio Negrinho;3
05/07/2020;Campos Novos;3
05/07/2020;Itapoá;3
05/07/2020;Joaçaba;3
06/07/2020;Florianópolis;3
06/07/2020;Itajaí;4
06/07/2020;Chapecó;3
06/07/2020;Lages;2
06/07/2020;Caçador;2
06/07/2020;Araranguá;3
06/07/2020;Indaial;3
06/07/2020;Xanxerê;3
06/07/2020;São Miguel do Oeste;3
06/07/2020;Laguna;3
06/07/2020;Curitibanos;2
06/07/2020;Rio Negrinho;3
06/07/2020;Campos Novos;3
06/07/2020;Itapoá;3
06/07/2020;Joaçaba;3
07/07/2020;Florianópolis;3
07/07/2020;Itajaí;4
07/07/2020;Chapecó;3
07/07/2020;Lages;2
07/07/2020;Caçador;2
07/07/2020;Araranguá;3
07/07/2020;Indaial;3
07/07/2020;Xanxerê;3
07/07/2020;São Miguel do Oeste;3
07/07/2020;Laguna;3
07/07/2020;Curitibanos;2
07/07/2020;Rio Negrinho;3
07/07/2020;Campos Novos;3
07/07/2020;Itapoá;3
07/07/2020;Joaçaba;3
08/07/2020;Florianópolis;3
08/07/2020;Itajaí;4
08/07/2020;Chapecó;2
08/07/2020;Lages;2
08/07/2020;Caçador;3
08/07/2020;Araranguá;3
08/07/2020;Indaial;3
08/07/2020;Xanxerê;4
08/07/2020;São Miguel do Oeste;3
08/07/2020;Laguna;4
08/07/2020;Curitibanos;3
08/07/2020;Rio Negrinho;3
08/07/2020;Campos Novos;3
08/07/2020;Itapoá;3
08/07/2020;Joaçaba;3
09/07/2020;Florianópolis;3
09/07/2020;Itajaí;4
09/07/2020;Chapecó;2
09/07/2020;Lages;2
09/07/2020;Caçador;3
09/07/2020;Araranguá;3
09/07/2020;Indaial;3
09/07/2020;Xanxerê;4
09/07/2020;São Miguel do Oeste;3
09/07/2020;Laguna;4
09/07/2020;Curitibanos;3
09/07/2020;Rio Negrinho;3
09/07/2020;Campos Novos;3
09/07/2020;Itapoá;3
09/07/2020;Joaçaba;3
10/07/2020;Florianópolis;3
10/07/2020;Itajaí;4
10/07/2020;Chapecó;2
10/07/2020;Lages;2
10/07/2020;Caçador;3
10/07/2020;Araranguá;3
10/07/2020;Indaial;3
10/07/2020;Xanxerê;4
10/07/2020;São Miguel do Oeste;3
10/07/2020;Laguna;4
10/07/2020;Curitibanos;3
10/07/2020;Rio Negrinho;3
10/07/2020;Campos Novos;3
10/07/2020;Itapoá;3
10/07/2020;Joaçaba;3
11/07/2020;Florianópolis;3
11/07/2020;Itajaí;4
11/07/2020;Chapecó;2
11/07/2020;Lages;2
11/07/2020;Caçador;3
11/07/2020;Araranguá;3
11/07/2020;Indaial;3
11/07/2020;Xanxerê;4
11/07/2020;São Miguel do Oeste;3
11/07/2020;Laguna;4
11/07/2020;Curitibanos;3
11/07/2020;Rio Negrinho;3
11/07/2020;Campos Novos;3
11/07/2020;Itapoá;3
11/07/2020;Joaçaba;3
12/07/2020;Florianópolis;3
12/07/2020;Itajaí;4
12/07/2020;Chapecó;2
12/07/2020;Lages;2
12/07/2020;Caçador;3
12/07/2020;Araranguá;3
12/07/2020;Indaial;3
12/07/2020;Xanxerê;4
12/07/2020;São Miguel do Oeste;3
12/07/2020;Laguna;4
12/07/2020;Curitibanos;3
12/07/2020;Rio Negrinho;3
12/07/2020;Campos Novos;3
12/07/2020;Itapoá;3
12/07/2020;Joaçaba;3
13/07/2020;Florianópolis;3
13/07/2020;Itajaí;4
13/07/2020;Chapecó;2
13/07/2020;Lages;2
13/07/2020;Caçador;3
13/07/2020;Araranguá;3
13/07/2020;Indaial;3
13/07/2020;Xanxerê;4
13/07/2020;São Miguel do Oeste;3
13/07/2020;Laguna;4
13/07/2020;Curitibanos;3
13/07/2020;Rio Negrinho;3
13/07/2020;Campos Novos;3
13/07/2020;Itapoá;3
13/07/2020;Joaçaba;3
14/07/2020;Florianópolis;4
14/07/2020;Itajaí;4
14/07/2020;Chapecó;3
14/07/2020;Lages;3
14/07/2020;Caçador;2
14/07/2020;Araranguá;3
14/07/2020;Indaial;4
14/07/2020;Xanxerê;4
14/07/2020;São Miguel do Oeste;2
14/07/2020;Laguna;4
14/07/2020;Curitibanos;2
14/07/2020;Rio Negrinho;3
14/07/2020;Campos Novos;3
14/07/2020;Itapoá;4
14/07/2020;Joaçaba;3
15/07/2020;Florianópolis;4
15/07/2020;Itajaí;4
15/07/2020;Chapecó;3
15/07/2020;Lages;3
15/07/2020;Caçador;2
15/07/2020;Araranguá;3
15/07/2020;Indaial;4
15/07/2020;Xanxerê;4
15/07/2020;São Miguel do Oeste;2
15/07/2020;Laguna;4
15/07/2020;Curitibanos;2
15/07/2020;Rio Negrinho;3
15/07/2020;Campos Novos;3
15/07/2020;Itapoá;4
15/07/2020;Joaçaba;3
16/07/2020;Florianópolis;4
16/07/2020;Itajaí;4
16/07/2020;Chapecó;3
16/07/2020;Lages;3
16/07/2020;Caçador;2
16/07/2020;Araranguá;3
16/07/2020;Indaial;4
16/07/2020;Xanxerê;4
16/07/2020;São Miguel do Oeste;2
16/07/2020;Laguna;4
16/07/2020;Curitibanos;2
16/07/2020;Rio Negrinho;3
16/07/2020;Campos Novos;3
16/07/2020;Itapoá;4
16/07/2020;Joaçaba;3
17/07/2020;Florianópolis;4
17/07/2020;Itajaí;4
17/07/2020;Chapecó;3
17/07/2020;Lages;3
17/07/2020;Caçador;2
17/07/2020;Araranguá;3
17/07/2020;Indaial;4
17/07/2020;Xanxerê;4
17/07/2020;São Miguel do Oeste;2
17/07/2020;Laguna;4
17/07/2020;Curitibanos;2
17/07/2020;Rio Negrinho;3
17/07/2020;Campos Novos;3
17/07/2020;Itapoá;4
17/07/2020;Joaçaba;3
18/07/2020;Florianópolis;4
18/07/2020;Itajaí;4
18/07/2020;Chapecó;3
18/07/2020;Lages;3
18/07/2020;Caçador;2
18/07/2020;Araranguá;3
18/07/2020;Indaial;4
18/07/2020;Xanxerê;4
18/07/2020;São Miguel do Oeste;2
18/07/2020;Laguna;4
18/07/2020;Curitibanos;2
18/07/2020;Rio Negrinho;3
18/07/2020;Campos Novos;3
18/07/2020;Itapoá;4
18/07/2020;Joaçaba;3
19/07/2020;Florianópolis;4
19/07/2020;Itajaí;4
19/07/2020;Chapecó;3
19/07/2020;Lages;3
19/07/2020;Caçador;2
19/07/2020;Araranguá;3
19/07/2020;Indaial;4
19/07/2020;Xanxerê;4
19/07/2020;São Miguel do Oeste;2
19/07/2020;Laguna;4
19/07/2020;Curitibanos;2
19/07/2020;Rio Negrinho;3
19/07/2020;Campos Novos;3
19/07/2020;Itapoá;4
19/07/2020;Joaçaba;3
20/07/2020;Florianópolis;4
20/07/2020;Itajaí;4
20/07/2020;Chapecó;3
20/07/2020;Lages;3
20/07/2020;Caçador;2
20/07/2020;Araranguá;3
20/07/2020;Indaial;4
20/07/2020;Xanxerê;4
20/07/2020;São Miguel do Oeste;2
20/07/2020;Laguna;4
20/07/2020;Curitibanos;2
20/07/2020;Rio Negrinho;3
20/07/2020;Campos Novos;3
20/07/2020;Itapoá;4
20/07/2020;Joaçaba;3
21/07/2020;Florianópolis;4
21/07/2020;Itajaí;4
21/07/2020;Chapecó;3
21/07/2020;Lages;3
21/07/2020;Caçador;2
21/07/2020;Araranguá;3
21/07/2020;Indaial;4
21/07/2020;Xanxerê;4
21/07/2020;São Miguel do Oeste;2
21/07/2020;Laguna;4
21/07/2020;Curitibanos;2
21/07/2020;Rio Negrinho;3
21/07/2020;Campos Novos;3
21/07/2020;Itapoá;4
21/07/2020;Joaçaba;3
22/07/2020;Florianópolis;4
22/07/2020;Itajaí;4
22/07/2020;Chapecó;4
22/07/2020;Lages;3
22/07/2020;Caçador;3
22/07/2020;Araranguá;4
22/07/2020;Indaial;4
22/07/2020;Xanxerê;4
22/07/2020;São Miguel do Oeste;2
22/07/2020;Laguna;3
22/07/2020;Curitibanos;3
22/07/2020;Rio Negrinho;3
22/07/2020;Campos Novos;4
22/07/2020;Itapoá;4
22/07/2020;Joaçaba;4
23/07/2020;Florianópolis;4
23/07/2020;Itajaí;4
23/07/2020;Chapecó;4
23/07/2020;Lages;3
23/07/2020;Caçador;3
23/07/2020;Araranguá;4
23/07/2020;Indaial;4
23/07/2020;Xanxerê;4
23/07/2020;São Miguel do Oeste;2
23/07/2020;Laguna;3
23/07/2020;Curitibanos;3
23/07/2020;Rio Negrinho;3
23/07/2020;Campos Novos;4
23/07/2020;Itapoá;4
23/07/2020;Joaçaba;4
24/07/2020;Florianópolis;4
24/07/2020;Itajaí;4
24/07/2020;Chapecó;4
24/07/2020;Lages;3
24/07/2020;Caçador;3
24/07/2020;Araranguá;4
24/07/2020;Indaial;4
24/07/2020;Xanxerê;4
24/07/2020;São Miguel do Oeste;2
24/07/2020;Laguna;3
24/07/2020;Curitibanos;3
24/07/2020;Rio Negrinho;3
24/07/2020;Campos Novos;4
24/07/2020;Itapoá;4
24/07/2020;Joaçaba;4
25/07/2020;Florianópolis;4
25/07/2020;Itajaí;4
25/07/2020;Chapecó;4
25/07/2020;Lages;3
25/07/2020;Caçador;3
25/07/2020;Araranguá;4
25/07/2020;Indaial;4
25/07/2020;Xanxerê;4
25/07/2020;São Miguel do Oeste;2
25/07/2020;Laguna;3
25/07/2020;Curitibanos;3
25/07/2020;Rio Negrinho;3
25/07/2020;Campos Novos;4
25/07/2020;Itapoá;4
25/07/2020;Joaçaba;4
26/07/2020;Florianópolis;4
26/07/2020;Itajaí;4
26/07/2020;Chapecó;4
26/07/2020;Lages;3
26/07/2020;Caçador;3
26/07/2020;Araranguá;4
26/07/2020;Indaial;4
26/07/2020;Xanxerê;4
26/07/2020;São Miguel do Oeste;2
26/07/2020;Laguna;3
26/07/2020;Curitibanos;3
26/07/2020;Rio Negrinho;3
26/07/2020;Campos Novos;4
26/07/2020;Itapoá;4
26/07/2020;Joaçaba;4
27/07/2020;Florianópolis;4
27/07/2020;Itajaí;4
27/07/2020;Chapecó;4
27/07/2020;Lages;3
27/07/2020;Caçador;3
27/07/2020;Araranguá;4
27/07/2020;Indaial;4
27/07/2020;Xanxerê;4
27/07/2020;São Miguel do Oeste;2
27/07/2020;Laguna;3
27/07/2020;Curitibanos;3
27/07/2020;Rio Negrinho;3
27/07/2020;Campos Novos;4
27/07/2020;Itapoá;4
27/07/2020;Joaçaba;4
28/07/2020;Florianópolis;4
28/07/2020;Itajaí;4
28/07/2020;Chapecó;4
28/07/2020;Lages;3
28/07/2020;Caçador;3
28/07/2020;Araranguá;4
28/07/2020;Indaial;4
28/07/2020;Xanxerê;4
28/07/2020;São Miguel do Oeste;2
28/07/2020;Laguna;3
28/07/2020;Curitibanos;3
28/07/2020;Rio Negrinho;4
28/07/2020;Campos Novos;4
28/07/2020;Itapoá;4
28/07/2020;Joaçaba;4
29/07/2020;Florianópolis;4
29/07/2020;Itajaí;4
29/07/2020;Chapecó;4
29/07/2020;Lages;3
29/07/2020;Caçador;3
29/07/2020;Araranguá;4
29/07/2020;Indaial;4
29/07/2020;Xanxerê;4
29/07/2020;São Miguel do Oeste;2
29/07/2020;Laguna;3
29/07/2020;Curitibanos;3
29/07/2020;Rio Negrinho;4
29/07/2020;Campos Novos;4
29/07/2020;Itapoá;4
29/07/2020;Joaçaba;4
30/07/2020;Florianópolis;4
30/07/2020;Itajaí;4
30/07/2020;Chapecó;4
30/07/2020;Lages;3
30/07/2020;Caçador;3
30/07/2020;Araranguá;4
30/07/2020;Indaial;4
30/07/2020;Xanxerê;4
30/07/2020;São Miguel do Oeste;2
30/07/2020;Laguna;3
30/07/2020;Curitibanos;3
30/07/2020;Rio Negrinho;4
30/07/2020;Campos Novos;4
30/07/2020;Itapoá;4
30/07/2020;Joaçaba;4
31/07/2020;Florianópolis;4
31/07/2020;Itajaí;4
31/07/2020;Chapecó;4
31/07/2020;Lages;3
31/07/2020;Caçador;3
31/07/2020;Araranguá;4
31/07/2020;Indaial;4
31/07/2020;Xanxerê;4
31/07/2020;São Miguel do Oeste;2
31/07/2020;Laguna;3
31/07/2020;Curitibanos;3
31/07/2020;Rio Negrinho;4
31/07/2020;Campos Novos;4
31/07/2020;Itapoá;4
31/07/2020;Joaçaba;4
01/08/2020;Florianópolis;4
01/08/2020;Itajaí;4
01/08/2020;Chapecó;4
01/08/2020;Lages;3
01/08/2020;Caçador;3
01/08/2020;Araranguá;4
01/08/2020;Indaial;4
01/08/2020;Xanxerê;4
01/08/2020;São Miguel do Oeste;2
01/08/2020;Laguna;3
01/08/2020;Curitibanos;3
01/08/2020;Rio Negrinho;4
01/08/2020;Campos Novos;4
01/08/2020;Itapoá;4
01/08/2020;Joaçaba;4
02/08/2020;Florianópolis;4
02/08/2020;Itajaí;4
02/08/2020;Chapecó;4
02/08/2020;Lages;3
02/08/2020;Caçador;3
02/08/2020;Araranguá;4
02/08/2020;Indaial;4
02/08/2020;Xanxerê;4
02/08/2020;São Miguel do Oeste;2
02/08/2020;Laguna;3
02/08/2020;Curitibanos;3
02/08/2020;Rio Negrinho;4
02/08/2020;Campos Novos;4
02/08/2020;Itapoá;4
02/08/2020;Joaçaba;4
03/08/2020;Florianópolis;4
03/08/2020;Itajaí;4
03/08/2020;Chapecó;4
03/08/2020;Lages;3
03/08/2020;Caçador;3
03/08/2020;Araranguá;4
03/08/2020;Indaial;4
03/08/2020;Xanxerê;4
03/08/2020;São Miguel do Oeste;2
03/08/2020;Laguna;3
03/08/2020;Curitibanos;3
03/08/2020;Rio Negrinho;4
03/08/2020;Campos Novos;4
03/08/2020;Itapoá;4
03/08/2020;Joaçaba;4
04/08/2020;Florianópolis;3
04/08/2020;Itajaí;4
04/08/2020;Chapecó;3
04/08/2020;Lages;3
04/08/2020;Caçador;4
04/08/2020;Araranguá;4
04/08/2020;Indaial;4
04/08/2020;Xanxerê;3
04/08/2020;São Miguel do Oeste;3
04/08/2020;Laguna;3
04/08/2020;Curitibanos;4
04/08/2020;Rio Negrinho;3
04/08/2020;Campos Novos;4
04/08/2020;Itapoá;4
04/08/2020;Joaçaba;4
05/08/2020;Florianópolis;3
05/08/2020;Itajaí;4
05/08/2020;Chapecó;3
05/08/2020;Lages;3
05/08/2020;Caçador;4
05/08/2020;Araranguá;4
05/08/2020;Indaial;4
05/08/2020;Xanxerê;3
05/08/2020;São Miguel do Oeste;3
05/08/2020;Laguna;3
05/08/2020;Curitibanos;4
05/08/2020;Rio Negrinho;3
05/08/2020;Campos Novos;4
05/08/2020;Itapoá;4
05/08/2020;Joaçaba;4
06/08/2020;Florianópolis;3
06/08/2020;Itajaí;4
06/08/2020;Chapecó;3
06/08/2020;Lages;3
06/08/2020;Caçador;4
06/08/2020;Araranguá;4
06/08/2020;Indaial;4
06/08/2020;Xanxerê;3
06/08/2020;São Miguel do Oeste;3
06/08/2020;Laguna;3
06/08/2020;Curitibanos;4
06/08/2020;Rio Negrinho;3
06/08/2020;Campos Novos;4
06/08/2020;Itapoá;4
06/08/2020;Joaçaba;4
07/08/2020;Florianópolis;3
07/08/2020;Itajaí;4
07/08/2020;Chapecó;3
07/08/2020;Lages;3
07/08/2020;Caçador;4
07/08/2020;Araranguá;4
07/08/2020;Indaial;4
07/08/2020;Xanxerê;3
07/08/2020;São Miguel do Oeste;3
07/08/2020;Laguna;3
07/08/2020;Curitibanos;4
07/08/2020;Rio Negrinho;3
07/08/2020;Campos Novos;4
07/08/2020;Itapoá;4
07/08/2020;Joaçaba;4
08/08/2020;Florianópolis;3
08/08/2020;Itajaí;4
08/08/2020;Chapecó;3
08/08/2020;Lages;3
08/08/2020;Caçador;4
08/08/2020;Araranguá;4
08/08/2020;Indaial;4
08/08/2020;Xanxerê;3
08/08/2020;São Miguel do Oeste;3
08/08/2020;Laguna;3
08/08/2020;Curitibanos;4
08/08/2020;Rio Negrinho;3
08/08/2020;Campos Novos;4
08/08/2020;Itapoá;4
08/08/2020;Joaçaba;4
09/08/2020;Florianópolis;3
09/08/2020;Itajaí;4
09/08/2020;Chapecó;3
09/08/2020;Lages;3
09/08/2020;Caçador;4
09/08/2020;Araranguá;4
09/08/2020;Indaial;4
09/08/2020;Xanxerê;3
09/08/2020;São Miguel do Oeste;3
09/08/2020;Laguna;3
09/08/2020;Curitibanos;4
09/08/2020;Rio Negrinho;3
09/08/2020;Campos Novos;4
09/08/2020;Itapoá;4
09/08/2020;Joaçaba;4
10/08/2020;Florianópolis;3
10/08/2020;Itajaí;4
10/08/2020;Chapecó;3
10/08/2020;Lages;3
10/08/2020;Caçador;4
10/08/2020;Araranguá;4
10/08/2020;Indaial;4
10/08/2020;Xanxerê;3
10/08/2020;São Miguel do Oeste;3
10/08/2020;Laguna;3
10/08/2020;Curitibanos;4
10/08/2020;Rio Negrinho;3
10/08/2020;Campos Novos;4
10/08/2020;Itapoá;4
10/08/2020;Joaçaba;4
11/08/2020;Florianópolis;4
11/08/2020;Itajaí;4
11/08/2020;Chapecó;3
11/08/2020;Lages;4
11/08/2020;Caçador;4
11/08/2020;Araranguá;4
11/08/2020;Indaial;3
11/08/2020;Xanxerê;4
11/08/2020;São Miguel do Oeste;3
11/08/2020;Laguna;4
11/08/2020;Curitibanos;4
11/08/2020;Rio Negrinho;3
11/08/2020;Campos Novos;4
11/08/2020;Itapoá;4
11/08/2020;Joaçaba;4
12/08/2020;Florianópolis;4
12/08/2020;Itajaí;4
12/08/2020;Chapecó;3
12/08/2020;Lages;4
12/08/2020;Caçador;4
12/08/2020;Araranguá;4
12/08/2020;Indaial;3
12/08/2020;Xanxerê;4
12/08/2020;São Miguel do Oeste;3
12/08/2020;Laguna;4
12/08/2020;Curitibanos;4
12/08/2020;Rio Negrinho;3
12/08/2020;Campos Novos;4
12/08/2020;Itapoá;4
12/08/2020;Joaçaba;4
13/08/2020;Florianópolis;4
13/08/2020;Itajaí;4
13/08/2020;Chapecó;3
13/08/2020;Lages;4
13/08/2020;Caçador;4
13/08/2020;Araranguá;4
13/08/2020;Indaial;3
13/08/2020;Xanxerê;4
13/08/2020;São Miguel do Oeste;3
13/08/2020;Laguna;4
13/08/2020;Curitibanos;4
13/08/2020;Rio Negrinho;3
13/08/2020;Campos Novos;4
13/08/2020;Itapoá;4
13/08/2020;Joaçaba;4
14/08/2020;Florianópolis;4
14/08/2020;Itajaí;4
14/08/2020;Chapecó;3
14/08/2020;Lages;4
14/08/2020;Caçador;4
14/08/2020;Araranguá;4
14/08/2020;Indaial;3
14/08/2020;Xanxerê;4
14/08/2020;São Miguel do Oeste;3
14/08/2020;Laguna;4
14/08/2020;Curitibanos;4
14/08/2020;Rio Negrinho;3
14/08/2020;Campos Novos;4
14/08/2020;Itapoá;4
14/08/2020;Joaçaba;4
15/08/2020;Florianópolis;4
15/08/2020;Itajaí;4
15/08/2020;Chapecó;3
15/08/2020;Lages;4
15/08/2020;Caçador;4
15/08/2020;Araranguá;4
15/08/2020;Indaial;3
15/08/2020;Xanxerê;4
15/08/2020;São Miguel do Oeste;3
15/08/2020;Laguna;4
15/08/2020;Curitibanos;4
15/08/2020;Rio Negrinho;3
15/08/2020;Campos Novos;4
15/08/2020;Itapoá;4
15/08/2020;Joaçaba;4
16/08/2020;Florianópolis;4
16/08/2020;Itajaí;4
16/08/2020;Chapecó;3
16/08/2020;Lages;4
16/08/2020;Caçador;4
16/08/2020;Araranguá;4
16/08/2020;Indaial;3
16/08/2020;Xanxerê;4
16/08/2020;São Miguel do Oeste;3
16/08/2020;Laguna;4
16/08/2020;Curitibanos;4
16/08/2020;Rio Negrinho;3
16/08/2020;Campos Novos;4
16/08/2020;Itapoá;4
16/08/2020;Joaçaba;4
17/08/2020;Florianópolis;4
17/08/2020;Itajaí;4
17/08/2020;Chapecó;3
17/08/2020;Lages;4
17/08/2020;Caçador;4
17/08/2020;Araranguá;4
17/08/2020;Indaial;3
17/08/2020;Xanxerê;4
17/08/2020;São Miguel do Oeste;3
17/08/2020;Laguna;4
17/08/2020;Curitibanos;4
17/08/2020;Rio Negrinho;3
17/08/2020;Campos Novos;4
17/08/2020;Itapoá;4
17/08/2020;Joaçaba;4
18/08/2020;Florianópolis;
18/08/2020;Itajaí;
18/08/2020;Chapecó;
18/08/2020;Lages;
18/08/2020;Caçador;
18/08/2020;Araranguá;
18/08/2020;Indaial;
18/08/2020;Xanxerê;
18/08/2020;São Miguel do Oeste;
18/08/2020;Laguna;
18/08/2020;Curitibanos;
18/08/2020;Rio Negrinho;
18/08/2020;Campos Novos;
18/08/2020;Itapoá;
18/08/2020;Joaçaba;
19/08/2020;Florianópolis;
19/08/2020;Itajaí;
19/08/2020;Chapecó;
19/08/2020;Lages;
19/08/2020;Caçador;
19/08/2020;Araranguá;
19/08/2020;Indaial;
19/08/2020;Xanxerê;
19/08/2020;São Miguel do Oeste;
19/08/2020;Laguna;
19/08/2020;Curitibanos;
19/08/2020;Rio Negrinho;
19/08/2020;Campos Novos;
19/08/2020;Itapoá;
19/08/2020;Joaçaba;
20/08/2020;Florianópolis;
20/08/2020;Itajaí;
20/08/2020;Chapecó;
20/08/2020;Lages;
20/08/2020;Caçador;
20/08/2020;Araranguá;
20/08/2020;Indaial;
20/08/2020;Xanxerê;
20/08/2020;São Miguel do Oeste;
20/08/2020;Laguna;
20/08/2020;Curitibanos;
20/08/2020;Rio Negrinho;
20/08/2020;Campos Novos;
20/08/2020;Itapoá;
20/08/2020;Joaçaba;
21/08/2020;Florianópolis;
21/08/2020;Itajaí;
21/08/2020;Chapecó;
21/08/2020;Lages;
21/08/2020;Caçador;
21/08/2020;Araranguá;
21/08/2020;Indaial;
21/08/2020;Xanxerê;
21/08/2020;São Miguel do Oeste;
21/08/2020;Laguna;
21/08/2020;Curitibanos;
21/08/2020;Rio Negrinho;
21/08/2020;Campos Novos;
21/08/2020;Itapoá;
21/08/2020;Joaçaba;
22/08/2020;Florianópolis;
22/08/2020;Itajaí;
22/08/2020;Chapecó;
